sentence,year,,,,,
كنا نحلم بالسفر مع بعض… بس القيادة لحالها حسّستنا إن الحلم بدأ فعلاً.,2018,,,,,
كنت أتوقع أول رحلة لأختي تكون مشوار رسمي… طلعت رايحة تشتري فشار من البقالة.,2018,,,,,
"ما توقعت إن أول مرة أركب جنب أمي في السيارة، تكون هي السائقة وأنا الراكب!",2018,,,,,
"من الغريب إن أختي كانت تخاف من الدراجة… واليوم تسوق وتقول لي ""اربط الحزام"".",2018,,,,,
من كثر ما أمي تحب القيادة… صارت تدور مشاوير بس عشان تسوق شوي.,2018,,,,,
"من كثر ما بنتي تحب السواقة، صارت تحلم إنها تسوق في الفضاء بعد!",2018,,,,,
البنات ما بس قادوا سياراتهم… قادوا التغيير نفسه.,2018,,,,,
الزحمة زادت؟ يمكن… بس كرامة الناس زادت أكثر.,2018,,,,,
القيادة ما غيرت الشوارع بس… غيرت العقول. ,2018,,,,,
أبوي كان ضد الفكرة تمامًا… واليوم يطلب من أمي توصله للدوام.,2018,,,,,
"أتذكر خالتي تقول: ""والله ما بسوق أبدًا!"" واليوم تسألني عن أفضل نوع GPS.",2018,,,,,
"أتمنى لو جدتي كانت معنا، كانت تتمنى تشوف ذا اليوم قبل ترحل.",2018,,,,,
"أختي لما رجعت من أول مشوار، كان في شي مختلف في نظرتها… كانت مرتاحة.",2018,,,,,
"أضحك لما أحد يقول ""المرأة ما تعرف تسوق"" وهو بنفسه حاد عن مساره مرتين!",2018,,,,,
"أمي الحين تسوق وأنا أقول: ""وش بقى ما صار؟"" ",2018,,,,,
"أمي تقول لي: ""السيارة خلتني أعرف البلد أكثر من عشرين سنة مشيّة""!",2018,,,,,
"بعض الرجال للحين يقول: ""أنا ضد""، بس تلقاه كل مشاويره مع أخته!",2018,,,,,
بعضهم ما زال يناقش في الموضوع… والبعض الآخر وصل قبلهم بكثير.,2018,,,,,
بنت الجيران أخيرًا ساقت… أذكر يوم كانت تخاف تركب دراجة!,2018,,,,,
"في 2017 كنا نقول: ""هل يُعقل؟"" في 2018 صرنا نقول: ""من جدك ما عندك رخصة؟""",2018,,,,,
"في بداية القرار، كان الشارع كله مستغرب… اليوم، محدّ يرفع حاجبه.",2018,,,,,
"في كل بيت، قصة مختلفة… بس النهاية وحدة: المرأة تقود، والمجتمع يتغير.",2018,,,,,
كل مشوار فيه سيدة خلف المقود هو صفحة جديدة في كتاب المجتمع.,2018,,,,,
"لما أختي ساقت، الجيران طالعونا كأننا طلعنا القمر… وأنا طالعهم كأني رجعت لهم من القمر. ",2018,,,,,
"لما شغلت سيارتي لأول مرة، حسّيت إن الباب اللي كان مقفول سنين… أخيرًا انفتح.",2018,,,,,
من قبل كانوا يناقشون صلاحية القرار… اليوم يناقشون جودة القيادة!,2018,,,,,
البنت ما صارت تسوق بس… صارت تقرر وتختار وتمشي بثقة.,2018,,,,,
"الشوارع ما تغيرت، لكن إحساسنا فيها صار جديد.",2018,,,,,
القيادة ما كانت حلم… كانت تأجيل مؤلم تحقق أخيرًا.,2018,,,,,
"أختي لما ساقت لأول مرة، صارت تغني بصوت عالي وكأن الطريق لها.",2018,,,,,
أكثر شي حسّيت فيه لما سقت… إني ما عدت محتاجة أنتظر أحد.,2018,,,,,
"أمي لما رجعت من أول مشوار، حضنتنا وكأنها رجعت من نصر.",2018,,,,,
بنت الجيران ساقت وأبوها معها… كانوا مبتسمين كأنهم في عرس.,2018,,,,,
"زوجي كان يقول ""مستحيل""... والحين يطلب مني أوصله لأهله.",2018,,,,,
صوت المفتاح لما يدور صار مثل موسيقى الانتصار.,2018,,,,,
"في أول دورة تدريب، قالت المدربة: ""تراكِ تكتبين صفحة جديدة في حياتك"".",2018,,,,,
"في بداية كل طريق، فيه لحظة تردد… لكن سرعان ما تتحول لثقة.",2018,,,,,
"كل شجرة، كل إشارة، كل زاوية… صارت تحكي لي قصة جديدة وأنا خلف المقود.",2018,,,,,
"كل صباح أقود فيه، أتذكر سنين من ""اصبري شوي"".",2018,,,,,
"كنا نتمشى ونحلم، واليوم نسوق ونخطط.",2018,,,,,
كنت أتوقع أبكي من الخوف أول مرة أسوق… طلعت أضحك من السعادة.,2018,,,,,
كنت أشوف السيارات وأتخيل نفسي داخلها… اليوم أنا اللي أعطي إشارة يمين ويسار.,2018,,,,,
"لما شغلت السيارة لأول مرة، حسّيت إن قلبي سبقني للطريق.",2018,,,,,
"لو رجعت لعام 2017، ما كنت أصدق إن 2018 بيكون بهذا التغيير.",2018,,,,,
ما توقعت أول توصيلة لي تكون لأبوي… وكانت أحلى لحظة بيننا.,2018,,,,,
مشواري الأول كان قصير… بس أثره باقي في قلبي لين الحين.,2018,,,,,
السواقة صارت لغة جديدة بيني وبين أمي… مشاوير وسواليف وضحك.,2018,,,,,
السواقة ما خلتنا نوصل أماكن فقط… خلتنا نكسر حواجز.,2018,,,,,
القيادة صارت جزء من هويتي… مو مجرد وسيلة مواصلات.,2018,,,,,
"اليوم صرت أعرف أسماء الشوارع، ومواقع الإشارات، وحتى طرق الالتفاف.",2018,,,,,
أحيانًا أقف عند الإشارة وأتأمل… كيف تغيرنا بسرعة!,2018,,,,,
أختي ما تغيرت كثير… بس طريقتها في النظر للحياة تغيرت من المقعد الأمامي.,2018,,,,,
أمي ساقت السيارة أول مرة وعمرها فوق الخمسين… ما في شيء اسمه متأخرة.,2018,,,,,
"أمي صارت تقول: ""من تبغاني أودّي اليوم؟"" وكأنها حصلت على جناحين.",2018,,,,,
"أول مرة سقت فيها، كانت الشوارع تراقبني… واليوم، أنا أتجاوزها بثبات.",2018,,,,,
"بعض المشاوير ما كنت أحبها… بس لما صرت أسوقها، حبيتها.",2018,,,,,
"بنت عمي اليوم تقول: ""كنت أحسب القيادة شيء صعب… طلعت أحلى شعور"".",2018,,,,,
"جدتي تقول: ""يا ليتني أصغر شوي… كنت علمتكم كيف تسوق المرأة صح!""",2018,,,,,
"زوجي أول مرة ركب معي قال: ""ما شاء الله، أحسن مني!"".",2018,,,,,
صديقتي من أوائل اللي ساقت… واليوم تدرب غيرها بثقة.,2018,,,,,
"في لحظة تشغيل المحرك، حسّيت إن كل شيء تأخر… بس جاء بوقته.",2018,,,,,
"كل سيدة تقود في شوارعنا، هي رواية جديدة نكتبها في تاريخنا.",2018,,,,,
كنا نقول القرار خطوة… طلع نقلة مجتمعية كاملة.,2018,,,,,
"لما صرت أسوق، اكتشفت أشياء كثيرة في شوارعنا… وأكتر عن نفسي.",2018,,,,,
"لما يسألني أحد ""مين وصلك؟"" أقول بكل فخر: نفسي.",2018,,,,,
ما عاد نسأل: هل بنسوق؟ السؤال صار: فين تبغين تروحين اليوم؟,2018,,,,,
الجيل القادم ما راح يتخيل إننا كنا ننتظر السواق أو الأخ… وهذا أجمل شي.,2018,,,,,
القيادة علمتني إن الاستقلال قرار قبل لا يكون مهارة.,2018,,,,,
"القيادة ما غيّرت البنات، غيّرت نظرتنا لهم.",2018,,,,,
"القيادة مش بس حركة، هي انتقال من التبعية للمبادرة.",2018,,,,,
"أختي الصغيرة كانت تصرخ: ""أبغى أسوق!""… واليوم عمرها يسمح، وساقت فعلًا.",2018,,,,,
"أختي لما صارت تسوق، صارت تحس إن البيت مو كل شيء، في حياة برا تنتظرها.",2018,,,,,
أخوي ما يرضى أحد يسوق سيارته… إلا أنا.,2018,,,,,
"أول مرة أمي ساقت، طلعت من البيت وكأنها داخلة تحدي… ورجعت بطلة.",2018,,,,,
بعض القرارات ما تحتاج نقاش… تحتاج فقط شجاعة التنفيذ.,2018,,,,,
تعلمت السواقة من امرأة… وسقت وأنا رافعة راسي.,2018,,,,,
"زمان كانت الدعوة ""الله يوصلكم بالسلامة""، واليوم ""سوقي على مهلك"".",2018,,,,,
"صرت أقود وأنا أسمع الأغاني القديمة… كأنها تأخذني مش بس للمكان، بل للزمن.",2018,,,,,
"كل صباح فيه مرآة السيارة يعكس وجهي، أتذكر كل اللي كانوا يقولون: ""مستحيل"".",2018,,,,,
"كل مرة أمسك فيها المقود، أحس إني ماسكة زمام أشياء كثيرة غير السيارة.",2018,,,,,
"كنا نقول ""القرار تاريخي""، لكن ما كنا نعرف إنه بيغيّرنا من الداخل.",2018,,,,,
كنت أتابع الأخبار عن القرار… واليوم صرت أحد الأخبار.,2018,,,,,
"لما بنتي قالت لي: ""أبغى أكون زيك وأسوق""، حسّيت إن الطريق كمل.",2018,,,,,
"لما صديقتي ساقت أول مرة، ما سمعنا صوتها طول الطريق… بس شفت عيونها تلمع.",2018,,,,,
"ما توقعت إن أبوي يبتسم أول ما شافني أمسك المقود… بس ابتسم، وبكى شوي.",2018,,,,,
"من أوضح مؤشرات التغيير… المواقف صارت فيها سيارات وردية، رمادية، وأحلام.",2018,,,,,
الجيل القادم ما راح يتخيل إننا كنا ننتظر السواق أو الأخ… وهذا أجمل شي.,2018,,,,,
القيادة علمتني إن الاستقلال قرار قبل لا يكون مهارة.,2018,,,,,
"القيادة ما غيّرت البنات، غيّرت نظرتنا لهم.",2018,,,,,
"القيادة مش بس حركة، هي انتقال من التبعية للمبادرة.",2018,,,,,
"أختي الصغيرة كانت تصرخ: ""أبغى أسوق!""… واليوم عمرها يسمح، وساقت فعلًا.",2018,,,,,
"أختي لما صارت تسوق، صارت تحس إن البيت مو كل شيء، في حياة برا تنتظرها.",2018,,,,,
أخوي ما يرضى أحد يسوق سيارته… إلا أنا.,2018,,,,,
"أول مرة أمي ساقت، طلعت من البيت وكأنها داخلة تحدي… ورجعت بطلة.",2018,,,,,
بعض القرارات ما تحتاج نقاش… تحتاج فقط شجاعة التنفيذ.,2018,,,,,
تعلمت السواقة من امرأة… وسقت وأنا رافعة راسي.,2018,,,,,
